movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
780,28003,3.0,935007675,0,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,733,969,940,457,260,6,1974,24.36,4.17,0.75,Adventure,Action,Thriller,Romance,Sci-Fi
798,11719,3.0,1136153793,0,1996,Action,Adventure,Drama,638,2.80,1.01,19,39,231,45,47,23,1992,8.45,3.22,0.88,Thriller,Comedy,Drama,Mystery,Romance
903,3916,3.5,1337697955,1,1958,Drama,Mystery,Romance,3051,4.13,0.81,531,830,57,22,653,92,1989,11.77,3.34,1.24,Drama,Comedy,Thriller,Romance,Crime
908,24586,4.0,1361468921,1,1959,Action,Adventure,Mystery,3429,4.23,0.74,260,930,745,926,318,11,1980,19.64,4.27,0.65,Drama,Comedy,Crime,Thriller,Romance
915,10206,3.5,1111913613,1,1954,Comedy,Romance,"",1155,3.88,0.89,919,17,356,262,500,21,1991,12.04,3.45,0.47,Drama,Comedy,Romance,Children,Musical
920,4012,4.0,939034206,1,1939,Drama,Romance,War,3103,3.82,1.10,750,912,"","","",3,1967,26.63,4.33,1.15,Drama,Romance,Comedy,War,""
969,28003,5.0,935006700,1,1951,Adventure,Comedy,Romance,2380,4.11,0.86,940,457,260,"","",3,1969,28.29,4.33,0.58,Action,Adventure,Sci-Fi,Thriller,Romance
1,26873,4.0,1409265160,1,1995,Adventure,Animation,Children,10759,3.91,0.89,307,778,356,110,306,14,1988,15.96,4.43,0.65,Drama,Comedy,Crime,War,Thriller
10,21066,5.0,834367261,1,1995,Action,Adventure,Thriller,6330,3.42,0.87,292,318,231,329,349,13,1993,1.80,3.38,1.33,Drama,Action,Crime,Thriller,Adventure
10,22122,3.0,1193396676,0,1995,Action,Adventure,Thriller,6330,3.42,0.87,110,32,349,364,1,27,1991,9.22,3.52,0.60,Thriller,Drama,Action,Crime,Adventure
110,14285,3.0,985498441,0,1995,Action,Drama,War,11637,4.04,0.97,296,260,290,858,"",6,1988,10.60,4.00,1.67,Crime,Drama,Action,Adventure,Sci-Fi
111,24676,4.5,1293504620,1,1976,Crime,Drama,Thriller,5305,4.12,0.85,665,296,527,32,"",4,1994,0.96,4.75,0.50,Drama,Thriller,War,Comedy,Mystery
111,8805,4.5,1113491724,1,1976,Crime,Drama,Thriller,5305,4.12,0.85,141,253,367,47,316,65,1991,10.83,3.13,0.92,Drama,Action,Thriller,Adventure,Crime
144,24196,4.0,843393878,1,1995,Comedy,"","",1010,3.47,0.89,342,222,218,608,515,67,1992,7.12,3.64,0.88,Drama,Romance,Comedy,Children,Thriller
150,29331,3.5,1111005947,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,457,480,21,741,6,36,1989,14.20,3.35,1.49,Crime,Drama,Thriller,Comedy,Animation
150,2950,4.0,1013383840,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,17,457,293,919,588,38,1981,20.63,3.97,1.03,Drama,Thriller,Comedy,Romance,Sci-Fi
153,15013,3.5,1092103062,1,1995,Action,Adventure,Comedy,7100,2.89,0.95,551,300,36,994,34,54,1983,18.72,3.74,0.89,Thriller,Drama,Comedy,Crime,Romance
156,18946,4.0,852542010,1,1995,Comedy,Drama,"",345,3.49,0.96,82,745,14,52,608,22,1995,0.66,3.59,0.73,Drama,Comedy,Adventure,Thriller,Action
16,22122,3.0,1193485492,0,1995,Crime,Drama,"",3846,3.81,0.85,353,778,350,337,293,73,1992,8.86,3.18,0.73,Thriller,Drama,Action,Crime,Adventure
161,26594,2.0,1031338979,0,1995,Drama,Thriller,War,5113,3.74,0.80,6,293,475,32,778,18,1994,1.14,3.44,1.29,Drama,Crime,Thriller,Action,Mystery
17,22884,4.0,944948246,1,1995,Drama,Romance,"",4556,3.97,0.94,910,926,608,750,318,37,1986,16.30,3.73,0.93,Comedy,Drama,Crime,Romance,Thriller
170,28892,4.0,1171840982,1,1995,Action,Adventure,Crime,1651,3.20,1.02,616,719,256,196,172,74,1990,10.80,3.69,0.55,Action,Thriller,Comedy,Drama,Adventure
185,3302,4.0,831905993,1,1995,Action,Crime,Thriller,5344,3.11,0.96,231,165,329,595,588,15,1993,1.81,4.20,1.37,Adventure,Drama,Crime,Thriller,Comedy
193,28649,4.0,879100730,1,1995,Drama,"","",1579,2.24,1.19,305,125,175,592,288,100,1987,16.67,3.83,0.97,Drama,Comedy,Thriller,Crime,Romance
194,26856,5.0,846514225,1,1995,Comedy,Drama,"",1285,3.83,0.87,235,608,25,337,553,46,1993,1.61,3.24,1.34,Thriller,Drama,Crime,Comedy,Action
196,15013,0.5,1092104229,0,1995,Horror,Sci-Fi,"",2957,2.85,0.98,317,912,736,802,708,70,1983,18.45,3.66,0.88,Drama,Thriller,Comedy,Romance,Crime
209,775,1.5,1113815639,0,1995,Drama,"","",158,2.86,0.95,278,42,793,86,488,100,1993,6.76,2.80,1.14,Drama,Action,Comedy,Thriller,Crime
218,62,5.0,1323640067,1,1995,Comedy,Drama,"",934,3.26,0.97,170,277,785,345,342,5,1994,0.89,4.20,0.57,Comedy,Drama,Action,Adventure,Crime
224,6669,4.0,841936299,1,1995,Comedy,Drama,Romance,1882,3.46,0.93,348,45,608,550,537,54,1993,2.66,3.76,0.89,Drama,Comedy,Thriller,Romance,Crime
225,6669,3.0,841935903,0,1994,Drama,Thriller,"",2693,3.29,0.87,34,47,364,300,288,32,1993,1.52,3.50,0.84,Drama,Thriller,Crime,Adventure,IMAX
227,5771,3.0,833188000,0,1994,Action,Thriller,"",1013,3.05,0.87,224,261,17,593,50,43,1993,1.42,3.19,0.73,Drama,Crime,Thriller,Romance,Comedy
230,775,3.0,1113807614,0,1995,Drama,Thriller,"",1614,3.61,0.87,277,647,661,198,783,100,1993,6.05,2.81,1.15,Comedy,Drama,Thriller,Romance,Action
231,3302,4.0,831905962,1,1994,Adventure,Comedy,"",7051,2.93,1.21,165,329,595,588,318,14,1993,1.86,4.21,1.42,Drama,Crime,Thriller,Adventure,Action
234,24452,3.0,831911534,0,1994,Comedy,"","",688,2.70,1.08,608,6,555,272,141,49,1994,2.86,3.37,0.76,Thriller,Crime,Comedy,Action,Drama
246,20686,4.0,839878386,1,1994,Documentary,"","",2288,4.06,0.95,648,105,224,62,25,69,1993,1.51,3.57,0.96,Drama,Comedy,Romance,Thriller,Crime
247,25880,3.5,1309989201,1,1994,Crime,Drama,"",1650,3.85,0.90,494,778,257,292,724,32,1993,4.88,3.81,0.63,Thriller,Action,Drama,Sci-Fi,Comedy
25,775,4.0,1113800679,1,1995,Drama,Romance,"",4684,3.69,1.04,357,932,446,538,522,100,1982,19.78,4.03,0.96,Drama,Romance,Comedy,Thriller,Crime
253,28892,4.5,1171839616,1,1994,Drama,Horror,"",6010,3.50,0.94,357,292,587,10,329,41,1989,13.19,3.79,0.55,Action,Adventure,Thriller,Comedy,Drama
253,7510,4.0,844634028,1,1994,Drama,Horror,"",6010,3.50,0.94,454,480,161,318,356,18,1993,1.84,3.94,0.80,Thriller,Drama,Adventure,Action,Crime
258,24122,3.0,909018163,0,1995,Adventure,Children,Comedy,365,2.59,1.04,222,236,708,168,539,45,1971,24.08,3.76,0.74,Romance,Comedy,Drama,Thriller,Action
26,27639,4.0,865946261,1,1995,Drama,"","",581,3.63,0.94,41,58,788,608,260,14,1994,4.97,4.00,0.88,Drama,Romance,Sci-Fi,Thriller,Comedy
260,734,5.0,1211429298,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,593,47,110,898,"",4,1980,26.90,4.12,0.48,Drama,Thriller,Comedy,Romance,Action
265,18501,4.0,1000934467,1,1992,Drama,Fantasy,Romance,2622,3.89,0.98,17,199,953,919,296,16,1981,21.25,3.50,1.46,Drama,Crime,Romance,Adventure,Thriller
296,20001,5.0,1212023187,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,"","","","","",3,1994,1.53,1.33,0.58,"","","","",""
316,20686,3.0,839877581,0,1994,Action,Adventure,Sci-Fi,6915,3.35,0.94,593,329,595,165,349,11,1992,2.11,3.55,0.69,Crime,Drama,Thriller,Adventure,IMAX
318,24676,5.0,1293506022,1,1994,Crime,Drama,"",13826,4.45,0.72,110,47,593,111,665,8,1991,6.52,4.62,0.35,Thriller,Drama,War,Crime,Mystery
32,24485,4.0,845907468,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,527,587,539,410,597,32,1993,1.74,3.88,0.79,Thriller,Drama,Action,Comedy,Romance
322,24452,4.0,831912060,1,1995,Comedy,Drama,"",652,3.72,0.90,76,442,41,247,198,84,1993,4.39,3.33,0.66,Thriller,Action,Crime,Comedy,Drama
329,13907,4.0,841626985,1,1994,Adventure,Drama,Sci-Fi,5727,3.33,0.97,593,150,296,"","",7,1992,1.98,3.14,1.68,Crime,Drama,Thriller,Comedy,Adventure
329,28892,3.5,1171839539,1,1994,Adventure,Drama,Sci-Fi,5727,3.33,0.97,597,733,34,316,153,36,1988,13.96,3.82,0.58,Action,Adventure,Comedy,Thriller,Drama
344,11437,4.5,1266910012,1,1994,Comedy,"","",8273,2.98,1.11,356,165,380,648,592,14,1993,4.96,4.21,0.67,Thriller,Action,Comedy,Adventure,Crime
350,7510,3.0,844634203,0,1994,Drama,Mystery,Thriller,3475,3.48,0.81,266,440,527,357,539,33,1993,1.79,3.94,0.75,Drama,Thriller,Comedy,Romance,Adventure
356,21066,5.0,834368013,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,19,442,333,480,457,36,1993,2.56,3.69,1.31,Action,Comedy,Adventure,Thriller,Drama
357,15627,2.0,837503361,0,1994,Comedy,Romance,"",6126,3.63,0.94,527,50,589,288,47,47,1993,1.46,2.87,0.90,Thriller,Crime,Drama,War,Mystery
357,21832,4.0,849003016,1,1994,Comedy,Romance,"",6126,3.63,0.94,50,527,587,300,34,23,1993,1.68,3.39,0.66,Drama,War,Thriller,Adventure,IMAX
367,22122,3.0,1193396812,0,1994,Action,Comedy,Crime,7577,3.16,1.00,480,648,590,329,110,38,1991,7.88,3.36,0.66,Thriller,Drama,Adventure,Action,Sci-Fi
373,6669,4.0,841936406,1,1992,Thriller,"","",770,3.77,0.81,515,213,144,314,838,61,1993,2.54,3.84,0.88,Drama,Comedy,Romance,Thriller,Crime
376,29634,3.0,860327862,0,1994,Action,Thriller,"",2485,3.28,0.85,52,733,141,1,780,14,1995,0.51,3.29,0.73,Thriller,Adventure,Comedy,Sci-Fi,Action
39,15573,3.0,842641093,0,1995,Comedy,Romance,"",5741,3.42,0.98,21,34,480,110,457,21,1993,1.78,3.67,0.73,Thriller,Drama,Crime,Action,Adventure
39,22122,2.5,1196362608,0,1995,Comedy,Romance,"",5741,3.42,0.98,42,239,89,481,29,100,1993,7.22,2.21,0.86,Drama,Action,Crime,Thriller,Comedy
428,775,2.0,1113797875,0,1993,Drama,"","",1080,3.83,0.75,150,594,899,741,32,47,1978,21.63,4.16,0.91,Drama,Thriller,Crime,Comedy,Adventure
432,4532,2.0,847296918,0,1994,Adventure,Comedy,Western,2737,2.74,0.94,435,357,32,527,21,54,1993,1.49,3.87,0.97,Thriller,Drama,Action,Adventure,Comedy
432,775,1.5,1113795636,0,1994,Adventure,Comedy,Western,2737,2.74,0.94,923,16,"","","",4,1981,27.01,3.50,1.22,Drama,Crime,Mystery,"",""
449,14285,5.0,986020188,1,1994,Comedy,"","",155,3.49,1.14,159,70,233,180,417,100,1993,6.65,3.59,1.18,Drama,Comedy,Crime,Thriller,Romance
47,5771,4.0,833187601,1,1995,Mystery,Thriller,"",9335,4.06,0.87,318,296,"","","",21,1993,1.72,3.14,0.48,Crime,Drama,Comedy,Thriller,""
47,734,4.5,1211428841,1,1995,Mystery,Thriller,"",9335,4.06,0.87,110,898,"","","",2,1967,38.89,3.75,0.35,Drama,Comedy,Romance,Action,War
475,16774,5.0,854029680,1,1993,Drama,"","",1987,3.94,0.80,235,497,357,527,47,43,1995,0.88,3.23,1.02,Comedy,Romance,Drama,Thriller,Action
479,14285,3.0,986020938,0,1993,Action,Crime,Thriller,277,2.86,0.97,423,344,302,362,882,100,1994,1.35,3.48,1.10,Drama,Comedy,Romance,Thriller,Action
48,7795,1.0,833929128,0,1995,Animation,Children,Drama,2834,2.94,1.06,367,158,2,141,235,17,1993,1.42,4.47,1.01,Comedy,Adventure,Children,Fantasy,Animation
480,4872,5.0,956111661,1,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,590,110,"","","",2,1992,3.54,4.50,0.71,Drama,Action,War,Adventure,Western
485,16774,3.0,854030359,0,1993,Action,Adventure,Comedy,2880,2.78,1.00,924,592,260,364,902,88,1991,10.86,3.42,0.92,Drama,Romance,Comedy,Adventure,Thriller
491,704,4.0,835454688,1,1993,Drama,"","",1178,3.39,0.87,249,376,257,280,353,57,1992,7.68,3.18,1.39,Thriller,Drama,Action,Comedy,Crime
491,9039,2.0,835301216,0,1993,Drama,"","",1178,3.39,0.87,307,232,471,497,112,52,1992,3.34,2.88,1.42,Drama,Comedy,Crime,Thriller,Romance
494,29634,3.0,860327667,0,1996,Action,Adventure,Thriller,2592,3.37,0.92,733,141,1,780,32,10,1995,0.52,3.30,0.82,Thriller,Adventure,Sci-Fi,Action,Comedy
50,18702,4.5,1225228002,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,260,318,858,923,541,8,1981,18.73,4.38,0.64,Drama,Action,Thriller,Sci-Fi,Crime
508,24196,4.0,843393574,1,1993,Drama,"","",4185,3.83,0.87,299,261,230,708,140,59,1992,7.55,3.59,0.91,Drama,Romance,Comedy,Children,Thriller
514,14285,4.0,986019628,1,1994,Comedy,"","",1038,3.50,0.86,482,112,253,522,492,100,1992,7.22,3.42,1.36,Drama,Comedy,Crime,Thriller,Action
519,775,0.5,1113808112,0,1993,Action,Crime,Drama,1048,2.19,1.02,837,412,514,491,748,100,1993,6.06,2.87,1.18,Comedy,Drama,Thriller,Action,Romance
527,4532,5.0,847296863,1,1993,Drama,War,"",11017,4.30,0.83,21,587,377,364,500,44,1993,1.60,3.89,0.97,Thriller,Action,Drama,Adventure,Comedy
539,12062,3.5,1206322085,1,1993,Comedy,Drama,Romance,6177,3.50,0.97,592,1,364,349,595,39,1990,11.59,3.49,1.21,Drama,Thriller,Crime,Adventure,Comedy
555,775,4.0,1113799407,1,1993,Crime,Thriller,"",3312,3.80,0.90,778,337,475,247,994,89,1978,22.17,4.16,0.90,Drama,Romance,Comedy,Thriller,Crime
555,8295,4.0,916673900,1,1993,Crime,Thriller,"",3312,3.80,0.90,353,377,349,380,474,34,1991,7.79,3.59,0.99,Action,Thriller,Sci-Fi,Adventure,Comedy
562,28049,3.0,864909236,0,1995,Comedy,Drama,"",1349,3.75,0.99,613,838,837,92,26,100,1995,3.05,2.13,1.48,Drama,Action,Thriller,Adventure,Sci-Fi
571,14285,4.0,986012140,1,1994,Drama,Romance,"",41,3.43,1.00,562,501,263,474,52,100,1989,13.12,3.69,1.48,Drama,Comedy,Crime,Thriller,Sci-Fi
58,15627,3.0,837503885,0,1994,Comedy,Drama,Romance,2498,3.95,0.99,608,16,348,223,265,87,1993,1.37,2.78,0.85,Thriller,Crime,Drama,Comedy,War
58,5771,4.0,833188168,1,1994,Comedy,Drama,Romance,2498,3.95,0.99,342,350,509,230,22,54,1993,1.30,3.31,0.77,Drama,Thriller,Crime,Comedy,Mystery
590,3554,4.0,956632333,1,1990,Adventure,Drama,Western,9497,3.72,0.97,919,588,364,594,917,47,1974,22.09,3.62,0.95,Romance,Comedy,Drama,Adventure,Thriller
590,704,5.0,835453972,1,1990,Adventure,Drama,Western,9497,3.72,0.97,380,296,"","","",3,1992,2.89,4.00,1.00,Comedy,Thriller,Crime,Drama,Action
592,21066,4.0,834367158,1,1989,Action,Crime,Thriller,10028,3.40,0.84,"","","","","",2,1994,0.00,2.00,1.41,"","","","",""
592,24452,3.0,831911037,0,1989,Action,Crime,Thriller,10028,3.40,0.84,380,"","","","",2,1994,0.00,3.50,0.71,Action,Adventure,Comedy,Romance,Thriller
593,17912,4.0,903095131,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,527,356,"","","",4,1988,10.68,3.75,0.96,Drama,War,Comedy,Romance,""
593,4428,3.0,1101903671,0,1991,Crime,Horror,Thriller,13692,4.18,0.85,17,508,902,50,11,71,1990,13.39,3.28,0.84,Drama,Comedy,Thriller,Romance,Crime
593,7510,5.0,844633940,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,150,380,590,592,"",5,1992,2.88,4.00,0.71,Adventure,Action,Thriller,Drama,Crime
6,8295,4.0,916673439,1,1995,Action,Crime,Thriller,5245,3.84,0.86,198,110,788,256,780,24,1990,9.02,3.46,1.10,Sci-Fi,Action,Thriller,Adventure,Comedy
608,15573,5.0,842641118,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,21,34,480,110,457,22,1993,1.77,3.64,0.73,Thriller,Drama,Crime,Action,Adventure
608,4428,3.0,1100921949,0,1996,Comedy,Crime,Drama,9505,4.09,0.93,296,47,294,7,587,49,1993,6.10,3.12,0.85,Comedy,Drama,Thriller,Romance,Children
628,1352,4.0,955051023,1,1996,Crime,Drama,Mystery,2458,3.74,0.83,474,50,22,62,45,26,1987,17.81,4.08,0.74,Drama,Thriller,Crime,Comedy,Mystery
648,14285,3.0,986020131,0,1996,Action,Adventure,Mystery,8117,3.37,0.90,159,70,233,180,417,100,1993,6.64,3.58,1.19,Drama,Comedy,Crime,Thriller,Romance
648,14540,4.0,1225235120,1,1996,Action,Adventure,Mystery,8117,3.37,0.90,457,1,745,50,260,15,1987,14.02,4.00,1.07,Crime,Thriller,Comedy,Action,Adventure
661,28049,5.0,864908870,1,1996,Adventure,Animation,Children,2153,3.30,1.00,653,260,62,1,736,44,1995,2.86,1.82,1.26,Adventure,Action,Fantasy,Romance,Thriller
7,10671,3.0,853625660,0,1995,Comedy,Romance,"",2812,3.36,0.96,62,1,141,17,"",8,1995,0.52,3.38,1.06,Drama,Comedy,Romance,Adventure,Animation
708,28892,4.0,1171839945,1,1996,Comedy,Romance,"",3337,3.39,0.91,778,786,442,293,924,57,1990,11.82,3.69,0.56,Action,Thriller,Adventure,Drama,Comedy
737,14285,3.0,985502141,0,1996,Action,Sci-Fi,"",930,2.15,1.18,435,316,610,788,247,61,1988,14.66,3.36,1.68,Drama,Sci-Fi,Crime,Comedy,Thriller
748,11693,3.0,861618522,0,1996,Action,Sci-Fi,Thriller,1158,3.10,0.95,866,802,858,719,52,24,1994,4.91,3.92,0.78,Drama,Comedy,Romance,Crime,Adventure
778,5472,2.0,1038213120,0,1996,Comedy,Crime,Drama,5195,4.00,0.90,589,380,260,858,"",7,1988,9.53,3.43,0.79,Action,Adventure,Sci-Fi,Crime,Drama
78,25855,5.0,864514080,1,1995,Action,Crime,Drama,288,3.11,0.94,113,626,991,781,68,63,1995,2.40,4.62,0.94,Comedy,Drama,Thriller,Crime,Romance
780,22122,3.5,1193396348,1,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,318,904,858,383,382,9,1987,14.60,3.44,0.63,Thriller,Drama,Crime,Sci-Fi,Horror
780,29331,2.0,1111005971,0,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,589,380,260,110,150,41,1989,13.51,3.44,1.43,Drama,Crime,Thriller,Action,Comedy
784,29423,0.5,1117466052,0,1996,Comedy,Thriller,"",3116,2.70,1.05,778,509,924,858,47,23,1992,7.14,2.63,1.22,Drama,Crime,Comedy,Thriller,Sci-Fi
784,7795,5.0,836713299,1,1996,Comedy,Thriller,"",3116,2.70,1.05,267,562,330,333,216,27,1994,1.36,4.15,1.29,Comedy,Adventure,Children,Fantasy,Crime
786,29634,3.0,860327667,0,1996,Action,Drama,Thriller,3445,3.15,0.99,733,141,1,780,32,9,1995,0.53,3.33,0.87,Thriller,Adventure,Sci-Fi,Action,Comedy
800,28049,1.0,864909154,0,1996,Drama,Mystery,Western,1609,4.04,0.91,92,26,799,849,76,88,1995,3.24,2.14,1.49,Action,Thriller,Drama,Adventure,Sci-Fi
804,28049,1.0,864909394,0,1996,Comedy,Romance,"",508,3.08,0.96,113,781,766,613,838,100,1995,2.42,2.18,1.48,Drama,Thriller,Comedy,Action,Horror
805,10671,2.0,853625713,0,1996,Drama,Thriller,"",2550,3.67,0.90,36,58,41,26,5,16,1995,0.54,3.75,1.18,Drama,Comedy,Romance,Adventure,Animation
805,14285,3.0,986019368,0,1996,Drama,Thriller,"",2550,3.67,0.90,492,163,151,272,357,100,1992,7.21,3.52,1.40,Drama,Comedy,Crime,Thriller,Romance
818,28049,1.0,864909153,0,1996,Comedy,"","",637,2.63,1.12,92,26,799,849,76,87,1995,3.26,2.15,1.49,Action,Thriller,Drama,Adventure,Sci-Fi
834,28049,1.0,864909479,0,1996,Comedy,"","",52,2.61,1.46,808,848,879,801,581,100,1995,0.46,2.15,1.49,Drama,Thriller,Action,Comedy,Sci-Fi
858,29729,4.5,1295172999,1,1972,Crime,Drama,"",8996,4.35,0.86,541,34,648,527,592,38,1990,10.42,3.46,0.90,Thriller,Drama,Crime,Comedy,Action
870,22122,1.5,1194615116,0,1997,Comedy,"","",95,2.33,1.18,42,239,89,481,29,100,1993,6.74,2.19,0.86,Drama,Action,Crime,Thriller,Comedy
88,16774,2.0,854029399,0,1996,Comedy,"","",1021,3.09,1.00,17,708,52,6,112,27,1995,0.47,3.11,0.97,Romance,Comedy,Action,Adventure,Thriller
891,25855,5.0,864513946,1,1995,Horror,Thriller,"",434,2.53,1.26,694,26,663,785,778,18,1994,4.44,3.67,1.37,Comedy,Drama,Sci-Fi,Crime,Action
903,5236,5.0,945049571,1,1958,Drama,Mystery,Romance,3051,4.13,0.81,32,589,930,714,912,25,1976,21.15,3.92,1.41,Drama,Thriller,Mystery,Romance,Crime
904,24122,5.0,913419104,1,1954,Mystery,Thriller,"",3845,4.25,0.77,110,593,953,637,818,100,1986,18.13,3.55,0.98,Comedy,Romance,Drama,Action,Children
905,24122,4.0,909018576,1,1934,Comedy,Romance,"",924,4.13,0.79,908,468,239,597,222,55,1973,23.80,3.65,0.84,Romance,Comedy,Drama,Thriller,Action
912,16774,5.0,854029738,1,1942,Drama,Romance,"",5256,4.27,0.85,215,272,515,475,235,52,1995,0.96,3.29,0.98,Drama,Romance,Comedy,Thriller,Action
913,11027,2.0,1283650383,0,1941,Film-Noir,Mystery,"",2720,4.17,0.83,265,805,552,903,"",11,1991,11.02,2.50,1.45,Drama,Romance,Thriller,Mystery,Action
914,4428,5.0,1100923966,1,1964,Comedy,Drama,Musical,2155,3.91,0.96,805,454,832,908,923,57,1992,10.05,3.20,0.84,Drama,Comedy,Thriller,Romance,Crime
923,18702,4.5,1225227353,1,1941,Drama,Mystery,"",3926,4.13,0.96,541,147,839,"","",4,1991,6.55,4.12,0.85,Action,Thriller,Drama,Sci-Fi,""
923,8864,4.0,1263657830,1,1941,Drama,Mystery,"",3926,4.13,0.96,104,509,750,778,21,27,1988,13.00,4.11,0.61,Drama,Comedy,Crime,Thriller,Romance
928,24122,4.0,909017776,1,1940,Drama,Mystery,Romance,1000,4.10,0.80,916,914,931,440,933,23,1961,22.21,3.83,0.72,Romance,Comedy,Drama,Adventure,Musical
940,12152,4.0,1024069046,1,1938,Action,Adventure,Romance,841,3.88,0.92,898,448,"","","",3,1975,30.60,3.00,1.73,Drama,Comedy,Romance,"",""
95,14285,2.0,986021140,0,1996,Action,Adventure,Thriller,4791,3.10,0.95,149,533,500,423,344,100,1994,1.27,3.27,1.09,Comedy,Drama,Romance,Action,Thriller
95,775,1.0,1113801133,0,1996,Action,Adventure,Thriller,4791,3.10,0.95,141,253,454,161,10,100,1988,14.40,3.59,1.06,Drama,Romance,Comedy,Thriller,Crime
95,8295,2.0,916673947,0,1996,Action,Adventure,Thriller,4791,3.10,0.95,10,555,353,377,349,37,1991,7.51,3.59,0.96,Action,Thriller,Sci-Fi,Adventure,Crime
950,775,5.0,1113797981,1,1934,Comedy,Crime,"",793,4.20,0.76,150,594,899,741,32,48,1979,21.50,4.11,0.95,Drama,Thriller,Crime,Comedy,Adventure
967,8805,3.5,1114385820,1,1943,Western,"","",35,2.93,0.90,533,996,610,171,512,100,1984,20.19,3.00,0.99,Comedy,Drama,Adventure,Thriller,Romance
969,775,4.0,1113798055,1,1951,Adventure,Comedy,Romance,2380,4.11,0.86,950,150,594,899,741,49,1978,22.23,4.13,0.95,Drama,Thriller,Crime,Comedy,Adventure
10,20915,2.0,834059457,0,1995,Action,Adventure,Thriller,6330,3.42,0.87,318,349,590,150,296,14,1993,1.95,3.50,1.16,Drama,Crime,Thriller,Adventure,Comedy
151,15429,4.0,1058758364,1,1995,Action,Drama,Romance,2767,3.57,0.92,16,920,"","","",5,1982,24.50,2.70,1.35,Drama,Romance,War,Crime,""
153,29462,2.0,1046458496,0,1995,Action,Adventure,Comedy,7100,2.89,0.95,924,353,70,380,25,23,1989,11.58,3.52,0.79,Action,Drama,Thriller,Adventure,Sci-Fi
158,11857,3.0,863364308,0,1995,Adventure,Children,"",2756,2.92,1.03,110,333,227,216,145,63,1994,2.57,4.00,0.88,Action,Thriller,Adventure,Comedy,Crime
160,13274,3.0,945397916,0,1995,Action,Adventure,Mystery,3235,2.60,1.01,480,32,589,593,296,12,1988,12.75,3.92,1.00,Thriller,Action,Sci-Fi,Adventure,Mystery
161,17495,4.0,975213462,1,1995,Drama,Thriller,War,5113,3.74,0.80,647,246,608,788,736,61,1986,17.79,3.49,1.10,Thriller,Action,Adventure,Drama,Sci-Fi
161,19097,4.0,833502089,1,1995,Drama,Thriller,War,5113,3.74,0.80,434,292,318,595,"",16,1993,1.89,3.19,0.54,Drama,Action,Thriller,Animation,Children
165,13274,4.0,945400120,1,1995,Action,Crime,Thriller,7392,3.50,0.89,454,733,608,457,480,22,1991,9.77,3.64,1.00,Thriller,Action,Adventure,Sci-Fi,Comedy
165,25726,3.0,836738772,0,1995,Action,Crime,Thriller,7392,3.50,0.89,153,344,380,296,592,9,1993,2.18,3.78,0.83,Comedy,Action,Crime,Thriller,Adventure
165,26659,4.0,840135796,1,1995,Action,Crime,Thriller,7392,3.50,0.89,588,150,"","","",8,1992,2.30,3.12,1.13,Adventure,Drama,IMAX,Animation,Children
170,6097,3.0,954637478,0,1995,Action,Adventure,Crime,1651,3.20,1.02,786,329,555,380,163,36,1992,5.74,3.44,1.16,Action,Thriller,Sci-Fi,Horror,Drama
173,5706,3.0,1122255652,0,1995,Action,Crime,Sci-Fi,3208,2.56,1.02,420,653,16,553,337,100,1987,15.17,3.90,0.68,Thriller,Drama,Action,Comedy,Crime
185,18541,3.0,835734031,0,1995,Action,Crime,Thriller,5344,3.11,0.96,339,593,231,595,318,13,1993,2.12,4.08,0.95,Comedy,Crime,Drama,Adventure,Thriller
185,29263,4.0,1158429030,1,1995,Action,Crime,Thriller,5344,3.11,0.96,165,231,500,377,539,35,1989,13.78,4.23,0.74,Drama,Thriller,Adventure,Action,Comedy
208,630,4.5,1089802597,1,1995,Action,Adventure,Sci-Fi,5958,2.85,1.03,367,329,32,780,589,21,1991,8.58,3.52,0.98,Action,Sci-Fi,Adventure,Comedy,Thriller
21,27053,3.0,1365225648,0,1995,Comedy,Crime,Thriller,5164,3.58,0.93,589,356,293,529,556,100,1990,13.48,2.44,0.81,Drama,Crime,Thriller,Action,Mystery
21,7854,3.0,941810228,0,1995,Comedy,Crime,Thriller,5164,3.58,0.93,555,6,733,457,110,7,1994,1.73,4.43,0.79,Thriller,Action,Adventure,Drama,Crime
